time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume,min_close,max_close,buy_exchange,sell_exchange,spread_close_absolute,spread_close_pct,is_opportunity,is_opportunity_flag,is_real_opportunity,num_exchanges_available,volume_buy_exchange,volume_sell_exchange,min_volume,volume_ratio,max_high,min_low,high_exchange,low_exchange,spread_highlow_absolute,spread_highlow_pct,opportunity_gap,hour,minute,day_of_week,is_weekend,overlap_hours,BINANCE_volatility,BITFINEX_volatility,COINBASE_volatility,KRAKEN_volatility,volatility_avg,volatility_max,volatility_min,price_position_buy_exchange,price_position_sell_exchange,BINANCE_price_change,BITFINEX_price_change,COINBASE_price_change,KRAKEN_price_change,price_change_buy_exchange,price_change_sell_exchange,spread_rolling_std_5,spread_rolling_max_5,spread_rolling_min_5,volume_buy_rolling_std_5,volume_sell_rolling_std_5,opportunities_in_last_5,real_opportunities_in_last_5,spread_range_5,spread_zscore_5,spread_rolling_std_15,spread_rolling_max_15,spread_rolling_min_15,volume_buy_rolling_std_15,volume_sell_rolling_std_15,opportunities_in_last_15,real_opportunities_in_last_15,spread_range_15,spread_zscore_15,spread_rolling_std_30,spread_rolling_max_30,spread_rolling_min_30,volume_buy_rolling_std_30,volume_sell_rolling_std_30,opportunities_in_last_30,real_opportunities_in_last_30,spread_range_30,spread_zscore_30,spread_ma_5,volume_ma_buy_5,volume_ma_sell_5,spread_ema_5,spread_ma_15,volume_ma_buy_15,volume_ma_sell_15,spread_ema_15,spread_ma_30,volume_ma_buy_30,volume_ma_sell_30,spread_ema_30,spread_bb_upper_5,spread_bb_lower_5,spread_bb_position_5,spread_bb_upper_15,spread_bb_lower_15,spread_bb_position_15,spread_bb_upper_30,spread_bb_lower_30,spread_bb_position_30,spread_rate_change,spread_rate_change_pct,spread_rate_acceleration,price_ratio_buy_sell,price_ratio_BINANCE_BITFINEX,price_ratio_BINANCE_COINBASE,price_ratio_BINANCE_KRAKEN,price_ratio_BITFINEX_COINBASE,price_ratio_BITFINEX_KRAKEN,price_ratio_COINBASE_KRAKEN,avg_price_ratio,max_price_ratio,min_price_ratio,price_ratio_std,spread_lag_1,volume_buy_lag_1,volume_sell_lag_1,min_volume_lag_1,is_opportunity_lag_1,is_real_opportunity_lag_1,price_change_buy_lag_1,price_change_sell_lag_1,volatility_avg_lag_1,spread_lag_5,volume_buy_lag_5,volume_sell_lag_5,min_volume_lag_5,is_opportunity_lag_5,is_real_opportunity_lag_5,price_change_buy_lag_5,price_change_sell_lag_5,volatility_avg_lag_5,spread_lag_10,volume_buy_lag_10,volume_sell_lag_10,min_volume_lag_10,is_opportunity_lag_10,is_real_opportunity_lag_10,price_change_buy_lag_10,price_change_sell_lag_10,volatility_avg_lag_10,spread_lag_30,volume_buy_lag_30,volume_sell_lag_30,min_volume_lag_30,is_opportunity_lag_30,is_real_opportunity_lag_30,price_change_buy_lag_30,price_change_sell_lag_30,volatility_avg_lag_30,buy_exchange_lag_1,sell_exchange_lag_1,spread_diff_from_lag_1,volume_diff_from_lag_1,spread_diff_from_lag_5,volume_diff_from_lag_5
2022-03-04 10:00:00,41526.95,41565.13,41517.49,41540.4,0.75880296,41522.29,41555.57,41514.05,41531.7,29.90212,41557.0,41577.0,41541.10683699,41567.0,2.59554173,41552.0,41552.0,41531.3,41533.5,0.02838351,41531.7,41567.0,BINANCE,BITFINEX,35.30000000000291,0.08499531683028365,0,0,0,4,29.90212,2.59554173,2.59554173,0.08680126124836633,41577.0,41514.05,BITFINEX,BINANCE,62.94999999999709,0.15163541018040178,0.06664009335011813,10,0,4,0,0,0.0999718287476718,0.08635014076069432,0.1146835369904946,0.049839286359197016,0.08771119821451442,0.1146835369904946,0.049839286359197016,0.42509633911357275,0.7213954090026959,0.022662526561025936,0.0240633346969223,0.03238860547187878,-0.044522525991528686,0.022662526561025936,0.0240633346969223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08499531683028365,,,,0.08499531683028365,,,,0.08499531683028365,,,,,,,,,,,,,1.0008499531683028,1.0008499531683028,1.0002094785428963,1.0000433403881854,0.9993600692857315,0.9991940722207521,0.9998338966403789,0.9999151350410411,1.0008499531683028,0.9991940722207521,0.0006019283845177339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04 10:01:00,41538.39,41538.39,41505.47,41515.68,1.02042139,41531.69,41531.7,41501.97,41510.17,15.84292,41540.20218277,41549.0,41530.0,41546.0,1.5167618,41538.4,41538.4,41512.9,41512.9,0.00776206,41510.17,41546.0,BINANCE,BITFINEX,35.830000000001746,0.08631619672962493,0,0,0,4,15.84292,1.5167618,1.5167618,0.0957375155590005,41549.0,41501.97,BITFINEX,BINANCE,47.029999999998836,0.11331992192177584,0.027003725192150912,10,1,4,0,0,0.07162100275666404,0.045732441149569154,0.0792953409410571,0.06142668905328223,0.06451886847514314,0.0792953409410571,0.045732441149569154,0.2758156744028999,0.8421052631578947,-0.051815854351229325,0.01395712328141693,-0.05467231638009833,-0.06138897983552569,-0.051815854351229325,0.01395712328141693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08543561013006408,,,,0.0851604268177013,,,,0.08508053488830568,,,,,,,,,,0.001320879899341279,,,1.0008631619672963,1.0008631619672963,1.000132738555395,1.0000657670156494,0.9992702065180764,0.9992032927357628,0.99993303734878,0.9999113673568267,1.0008631619672963,0.9992032927357628,0.0006150908748164235,0.08499531683028365,29.90212,2.59554173,2.59554173,0.0,0.0,0.022662526561025936,0.0240633346969223,0.08771119821451442,,,,,,,,,,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,0.001320879899341279,-1.0787799299999998,,
2022-03-04 10:02:00,41515.62,41547.35,41473.83,41544.78,3.32103628,41510.17,41534.29,41467.86,41534.28,19.39624,41540.00462927,41562.03631621,41506.0,41562.03631621,1.01002041,41523.5,41539.5,41506.0,41539.5,0.14874287,41534.28,41562.03631621,BINANCE,BITFINEX,27.75631620999775,0.06682748854680459,0,0,0,4,19.39624,1.01002041,1.01002041,0.05207300023097261,41562.03631621,41467.86,BITFINEX,BINANCE,94.176316209996,0.2271067670480126,0.16027927850120802,10,2,4,0,0,0.15994017471832975,0.1348257236090748,0.17696567414726183,0.08064613199484828,0.13809442611737865,0.17696567414726183,0.08064613199484828,0.9998494656028596,1.0,0.058082151916025844,0.05303727608271278,0.07023862343859062,0.03853239731718184,0.058082151916025844,0.05303727608271278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07923290293564425,,,,0.08286880953383921,,,,0.08390291899530561,,,,,,,,,,-0.019488708182820336,,-0.020809588082161615,1.000668274885468,1.000668274885468,1.000252803226636,1.0001256793183848,0.999584805805021,0.9994577667937505,0.9998729082209606,0.9999937063750369,1.000668274885468,0.9994577667937505,0.00044913557341337096,0.08631619672962493,15.84292,1.5167618,1.5167618,0.0,0.0,-0.051815854351229325,0.01395712328141693,0.06451886847514314,,,,,,,,,,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,-0.019488708182820336,-0.50674139,,
2022-03-04 10:03:00,41543.36,41586.28,41540.71,41586.28,2.57812163,41534.28,41573.72,41534.28,41573.71,20.34027,41561.0,41601.95886647,41561.0,41600.62605399,2.11780054,41544.1,41566.0,41544.1,41561.7,0.1070733099999999,41561.7,41600.62605399,KRAKEN,BITFINEX,38.92605399000604,0.09365847400372468,0,0,0,4,0.1070733099999999,2.11780054,0.1070733099999999,19.77897703918934,41601.95886647,41534.28,BITFINEX,BINANCE,67.67886646999978,0.1629470077969325,0.06928853379320782,10,3,4,0,0,0.09486764592335475,0.09845733190851863,0.10957940936289494,0.05269274355957879,0.08889928268858678,0.10957940936289494,0.05269274355957879,0.8036529680364098,0.9674597322908891,0.09493363072623455,0.09534432277857396,0.10331374255716978,0.0423646197654987,0.0423646197654987,0.09534432277857396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0840414266250044,,,,0.0842175175925749,,,,0.08453230964101008,,,,,,,,,,0.026830985456920087,,0.04631969363974042,1.0009365847400373,1.0006474296854913,1.0003023545408865,0.9997111155102587,0.9996551481227377,0.9990642916301431,0.9994089396791441,0.9997982131947768,1.0006474296854913,0.9990642916301431,0.000581988917326093,0.06682748854680459,19.39624,1.01002041,1.01002041,0.0,0.0,0.058082151916025844,0.05303727608271278,0.13809442611737865,,,,,,,,,,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,0.026830985456920087,-0.9029471000000002,,
2022-03-04 10:04:00,41581.66,41591.17,41559.46,41575.7,1.51811583,41573.71,41583.81,41557.42,41568.93,9.13615,41603.0,41606.1370926,41590.0,41600.0,1.40397383,41564.8,41575.8,41564.8,41575.7,0.1256837499999999,41568.93,41600.0,BINANCE,BITFINEX,31.06999999999971,0.07474332392005209,0,0,0,4,9.13615,1.40397383,1.40397383,0.15367237074697765,41606.1370926,41557.42,BITFINEX,BINANCE,48.717092600003525,0.11722838568901421,0.04248506176896212,10,4,4,0,0,0.06348491529611038,0.038791087980773506,0.07627051378569484,0.02645776258728055,0.05125106991246482,0.07627051378569484,0.02645776258728055,0.43615005683979885,0.6196903152181762,-0.011497650799023797,-0.007211018436170468,-0.01433324210723286,0.02622411271074125,-0.011497650799023797,-0.007211018436170468,0.01053556751982246,0.09365847400372468,0.06682748854680459,11.160408322946052,0.6264341511059623,0.0,0.0,0.026830985456920087,,,,,,,,,,,,,,,,,,,,0.08130816000609799,14.876900662,1.728819662,0.08094205905668697,,,,0.08303324338350955,,,,0.08390076217514182,0.1023792950457429,0.06023702496645307,,,,,,,,-0.01891515008367259,,-0.045746135540592675,1.0007474332392006,1.0007474332392006,1.000162862022188,1.000162862022188,0.9994158653846154,0.9994158653846154,1.0,0.9999841480088013,1.0007474332392006,0.9994158653846154,0.0005084532048547969,0.09365847400372468,0.1070733099999999,2.11780054,0.1070733099999999,0.0,0.0,0.0423646197654987,0.09534432277857396,0.08889928268858678,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRAKEN,BITFINEX,-0.01891515008367259,1.2969005200000001,,
2022-03-04 10:05:00,41575.06,41582.37,41541.74,41558.09,6.51392935,41568.93,41580.0,41527.15,41554.15,26.79453,41600.0,41600.0,41570.0,41581.0,1.27337539,41575.8,41584.3,41561.7,41577.6,2.74082667,41554.15,41581.0,BINANCE,BITFINEX,26.849999999998545,0.06461448495516944,0,0,0,4,26.79453,1.27337539,1.27337539,0.04752370689092139,41600.0,41527.15,BITFINEX,BINANCE,72.84999999999854,0.1754274011098728,0.11081291615470334,10,5,4,0,0,0.12718344617805571,0.07214833698083259,0.09776676454573503,0.05435619179559623,0.0878636848750549,0.12718344617805571,0.05435619179559623,0.510879848628207,0.36666666666666664,-0.03555540159440918,-0.04567307692307692,-0.04081774025100905,0.004329441646331843,-0.03555540159440918,-0.04567307692307692,0.012510003312694133,0.09365847400372468,0.06461448495516944,10.155787826417793,0.41118017896689923,0.0,0.0,0.029043989048555235,,,,,,,,,,,,,,,,,,,,0.07723199363107515,14.255382661999999,1.4643863940000001,0.07549953435618113,,,,0.08073089857996703,,,,0.08265648622546619,0.10225200025646342,0.05221198700568688,,,,,,,,-0.010128838964882647,,0.008786311118789941,1.0006461448495516,1.0006461448495516,1.0000948160412377,1.0005643239002602,0.999449027199923,0.999918231884755,1.0004694633463664,1.0001903345370156,1.0006461448495516,0.999449027199923,0.00046005307986667787,0.07474332392005209,9.13615,1.40397383,1.40397383,0.0,0.0,-0.011497650799023797,-0.007211018436170468,0.05125106991246482,0.08499531683028365,29.90212,2.59554173,2.59554173,0.0,0.0,0.022662526561025936,0.0240633346969223,0.08771119821451442,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,-0.010128838964882647,-0.13059843999999998,-0.020380831875114205,-1.3221663399999999
2022-03-04 10:06:00,41558.09,41594.49,41554.93,41578.85,7.64501769,41554.15,41583.71,41554.15,41569.28,11.9165,41581.53459125,41602.0,41581.53459125,41600.0,1.36033422,41577.6,41579.7,41566.0,41579.7,0.16738814,41569.28,41600.0,BINANCE,BITFINEX,30.720000000001164,0.07390072669048192,0,0,0,4,11.9165,1.36033422,1.36033422,0.11415551714009986,41602.0,41554.15,BITFINEX,BINANCE,47.849999999998545,0.11515095363519298,0.04125022694471106,10,6,4,0,0,0.07111020445867157,0.049195694110581965,0.09514452660426556,0.03294877067414409,0.062099798961915795,0.09514452660426556,0.03294877067414409,0.5118403247631452,0.9022741238921116,0.036410322434696364,0.044407713499558465,0.04995417258108358,0.005050796582771841,0.036410322434696364,0.044407713499558465,0.011442754757593217,0.09365847400372468,0.06461448495516944,10.154147527053212,0.4121487330153204,0.0,0.0,0.029043989048555235,,,,,,,,,,,,,,,,,,,,0.07474889962324655,13.470098661999998,1.433100878,0.07496659846761473,,,,0.07987712709378139,,,,0.08209159851353172,0.09763440913843298,0.05186339010806011,,,,,,,,0.009286241735312478,,0.019415080700195125,1.000739007266905,1.000739007266905,1.0002302180841236,1.0002506658763395,0.9994915865384615,0.9995120192307692,1.0000204430858477,1.0000406566804079,1.000739007266905,0.9994915865384615,0.0004793902571304217,0.06461448495516944,26.79453,1.27337539,1.27337539,0.0,0.0,-0.03555540159440918,-0.04567307692307692,0.0878636848750549,0.08631619672962493,15.84292,1.5167618,1.5167618,0.0,0.0,-0.051815854351229325,0.01395712328141693,0.06451886847514314,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,0.009286241735312478,0.08695882999999993,-0.012415470039143006,-0.15642758000000012
2022-03-04 10:07:00,41578.91,41602.48,41574.7,41578.12,2.73096454,41569.27,41589.22,41559.98,41569.06,13.32677,41590.0,41600.0,41590.0,41600.0,0.00527726,41579.9,41589.9,41579.9,41589.9,0.16648919,41569.06,41600.0,BINANCE,BITFINEX,30.94000000000233,0.07443035757845458,0,0,0,4,13.32677,0.00527726,0.00527726,0.0003959894257948475,41602.48,41559.98,COINBASE,BINANCE,42.5,0.10226183939453291,0.027831481816078335,10,7,4,0,0,0.0703407774917161,0.02403846153846154,0.0668139877416442,0.024044299216877174,0.046309381497174756,0.0703407774917161,0.02403846153846154,0.3105335157317067,1.0,-0.0005051808703860494,0.024044241404183698,-0.001900001707598571,0.024050081890528836,-0.0005051808703860494,0.024044241404183698,0.010601161939376358,0.09365847400372468,0.06461448495516944,9.617179247781827,0.7644029949453466,0.0,0.0,0.029043989048555235,,,,,,,,,,,,,,,,,,,,0.07626947342957655,12.256204662000002,1.232152248,0.07478785150456135,,,,0.07919628090436555,,,,0.08159732490481707,0.09747179730832926,0.05506714955082383,,,,,,,,0.0005296308879726569,,-0.008756610847339821,1.0007443035757846,1.0007443035757846,1.0002179505622693,1.0005013344059261,0.9994740384615385,0.9997572115384615,1.0002833220934473,1.0001630267729045,1.0007443035757846,0.9994740384615385,0.0004710017538427806,0.07390072669048192,11.9165,1.36033422,1.36033422,0.0,0.0,0.036410322434696364,0.044407713499558465,0.062099798961915795,0.06682748854680459,19.39624,1.01002041,1.01002041,0.0,0.0,0.058082151916025844,0.05303727608271278,0.13809442611737865,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,0.0005296308879726569,-1.35505696,0.007602869031649986,-1.0047431500000001
2022-03-04 10:08:00,41577.26,41604.99,41562.71,41568.03,4.01146261,41569.07,41598.2,41557.47,41559.99,12.30459,41598.0,41612.37489027,41586.0,41586.0,1.38740222,41589.8,41594.7,41579.8,41594.7,0.07480745,41559.99,41594.7,BINANCE,KRAKEN,34.70999999999913,0.08351782567801178,0,0,0,4,12.30459,0.07480745,0.07480745,0.006079637761193181,41612.37489027,41557.47,BITFINEX,BINANCE,54.90489027000149,0.13211798088286292,0.04860015520485114,10,8,4,0,0,0.09800291097277919,0.06342252265186037,0.10171278263607594,0.03582187153650388,0.07474002194930486,0.10171278263607594,0.03582187153650388,0.06187085686219128,1.0,-0.021843163679153146,-0.028847540747151307,-0.022199635088996247,0.011781734944611849,-0.021843163679153146,0.011781734944611849,0.006692033650469087,0.08351782567801178,0.06461448495516944,6.939121208555157,0.7172094683394902,0.0,0.0,0.018903340722842332,,,,,,,,,,,,,,,,,,,,0.07424134376443396,14.695708,0.8235536299999999,0.0776978428957115,,,,0.07973647400107133,,,,0.08172122818050706,0.08762541106537214,0.060857276463495785,,,,,,,,0.009087468099557197,,0.00855783721158454,1.0008351782567801,1.0006258423065069,1.0001934552919767,1.0008351782567801,0.9995678834223055,1.0002092050209204,1.0006415988441117,1.0003455271904336,1.0008351782567801,0.9995678834223055,0.0004587880952018532,0.07443035757845458,13.32677,0.00527726,0.00527726,0.0,0.0,-0.0005051808703860494,0.024044241404183698,0.046309381497174756,0.09365847400372468,0.1070733099999999,2.11780054,0.1070733099999999,0.0,0.0,0.0423646197654987,0.09534432277857396,0.08889928268858678,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,0.009087468099557197,0.06953018999999999,-0.010140648325712903,-0.032265859999999896
2022-03-04 10:09:00,41568.02,41585.43,41527.89,41535.62,5.4054512,41559.99,41574.23,41525.93,41527.81,12.34388,41586.0,41592.0,41562.0,41562.0,0.49481558,41572.8,41572.8,41538.0,41538.0,0.15361397,41527.81,41562.0,BINANCE,BITFINEX,34.19000000000233,0.08233037090085495,0,0,0,4,12.34388,0.49481558,0.49481558,0.04008590329782856,41592.0,41525.93,BITFINEX,BINANCE,66.06999999999971,0.15910540715162722,0.07677503625077227,10,9,4,0,0,0.11630760206233585,0.07218131947452,0.1385316988165841,0.08377870865232537,0.10269983225144133,0.1385316988165841,0.07218131947452,0.038923395445078,0.0,-0.07743023999765229,-0.057711729909104025,-0.07794453524607182,-0.08370857868607096,-0.07743023999765229,-0.057711729909104025,0.007628908458544075,0.08351782567801178,0.06461448495516944,6.425926315009377,0.6448691801723059,0.0,0.0,0.018903340722842332,,,,,,,,,,,,,,,,,,,,0.07575875316059454,15.337254000000001,0.64172198,0.07924201889742599,,,,0.08006071111354428,,,,0.0817605277108521,0.09101657007768268,0.06050093624350639,,,,,,,,-0.0011874547771568295,,-0.010274922876714027,1.0008233037090086,1.0008233037090086,1.0001880667437075,1.000245377736028,0.9993652855974208,0.9994225494442038,1.0000573002160555,1.0000169805744041,1.0008233037090086,0.9993652855974208,0.0005497768862443458,0.08351782567801178,12.30459,0.07480745,0.07480745,0.0,0.0,-0.021843163679153146,0.011781734944611849,0.07474002194930486,0.07474332392005209,9.13615,1.40397383,1.40397383,0.0,0.0,-0.011497650799023797,-0.007211018436170468,0.05125106991246482,,,,,,,,,,,,,,,,,,,BINANCE,KRAKEN,-0.0011874547771568295,0.42000813,0.007587046980802856,-0.90915825
